sku,title,product_type,availability,readiness_score,price_band,shipping_weight_lb,weight_band,has_gtin,gtin,url
"TYE10132WE","10x13x2 Expandable Tyvek Envelopes | 100/Case","Envelopes & Mailers","IN_STOCK","100","75-to-200","4.71999979019165","1-to-10-lb","true","50047614142257","https://packrift.com/products/10x13x2-white-tyvek-expandable-envelopes-tear-resistant-case-of-100?variant=53475268559216"
"EPM10132","10x13x2 Expansion Poly Mailers | Self-Seal | Case 100","Envelopes & Mailers","IN_STOCK","100","under-25","3.259999990463257","1-to-10-lb","true","841436052795","https://packrift.com/products/10x13x2-expansion-poly-mailers-2-5-mil-self-seal-white-case-of-100?variant=53473119273328"
"EN1076","10x13x2 Kraft Expandable Self-Seal Envelopes","Envelopes & Mailers","IN_STOCK","100","75-to-200","10.140000343322754","10-to-50-lb","true","841436091763","https://packrift.com/products/10x13x2-kraft-expandable-self-seal-envelopes-fast-peel-seal-100-case?variant=53473108525424"
"EN1065","10x13x2 Kraft Expandable Self-Seal Envelopes | Case of 100","Envelopes & Mailers","IN_STOCK","100","75-to-200","9.800000190734863","1-to-10-lb","true","50047614790625","https://packrift.com/products/10x13x2-kraft-expandable-self-seal-envelopes-no-moisture-needed-case-of-100?variant=53473107411312"
"PB2335","10x14 1 Mil Clear Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","9.640000343322754","1-to-10-lb","true","841436038027","https://packrift.com/products/10x14-1-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473145422192"
"PB4102","10x14 2 Mil Reclosable Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","25-to-75","11.520000457763672","10-to-50-lb","true","848109050713","https://packrift.com/products/10x14-2-mil-reclosable-poly-bags-fda-approved-500-case?variant=53474792964464"
"PB5231","10x14 3 Mil Slide-Seal Reclosable Poly Bags | 100/Case","Bags - Poly","IN_STOCK","100","25-to-75","3.9200000762939453","1-to-10-lb","true","841436096904","https://packrift.com/products/10x14-3-mil-slide-seal-reclosable-poly-bags-100-case?variant=53475299197296"
"PBAS510","10x14 Pink Anti-Static Poly Bags 2 Mil | 1000/Case","Bags - Poly","IN_STOCK","100","75-to-200","18.860000610351562","10-to-50-lb","true","848109010823","https://packrift.com/products/10x14-2-mil-pink-anti-static-flat-poly-bags-case-of-1000?variant=53437819715952"
"PB172","10x14"" 1.5 Mil Clear Poly Bags | FDA Approved","Bags - Poly","IN_STOCK","100","25-to-75","14.4399995803833","10-to-50-lb","true","841436098137","https://packrift.com/products/10x14-1-5-mil-clear-flat-poly-bags-fda-compliant-case-of-1000?variant=53473151549808"
"PB2337","10x15 1 Mil Clear Flat Poly Bags - 1000 Case","Bags - Poly","IN_STOCK","100","25-to-75","11","10-to-50-lb","true","841436038034","https://packrift.com/products/10x15-1-mil-clear-flat-poly-bags-1000-case-fda-approved?variant=53473145487728"
"PBM10151","10x15 1 Mil Suffocation Warning Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","10.359999656677246","10-to-50-lb","true","848109045610","https://packrift.com/products/10x15-1-mil-clear-poly-bags-with-suffocation-warning-case-of-1000?variant=53473216725360"
"PBDK1015","10x15 1.5 Mil Clear Doorknob Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","16.200000762939453","10-to-50-lb","true","848109054803","https://packrift.com/products/10-x-15-1-5-mil-clear-doorknob-poly-bags-case-of-1000?variant=53473002684784"
"PB177","10x15 1.5 Mil Clear Flat Poly Bags | Case of 1000","Bags - Poly","IN_STOCK","100","25-to-75","15","10-to-50-lb","true","841436015493","https://packrift.com/products/10x15-1-5-mil-clear-flat-poly-bags-economical-compliant-case-of-1000?variant=53473151779184"
"PMR101515","10x15 1.5 Mil Resealable Suffocation Warning Poly Bags","Bags - Poly","IN_STOCK","100","25-to-75","15.319999694824219","10-to-50-lb","true","848109045849","https://packrift.com/products/10x15-1-5-mil-clear-resealable-poly-bags-with-suffocation-warning-case-of-1000?variant=53475208200560"
"PB3607","10x15 2 Mil Reclosable Poly Bags | FDA USDA","Bags - Poly","IN_STOCK","100","75-to-200","22.700000762939453","10-to-50-lb","true","848109009773","https://packrift.com/products/10x15-2-mil-reclosable-poly-bags-fda-approved-case-of-1000?variant=53474789982576"
"PB3986","10x15 2 Mil White Block Reclosable Poly Bags","Bags - Poly","IN_STOCK","100","75-to-200","21.579999923706055","10-to-50-lb","true","841436094092","https://packrift.com/products/10x15-2-mil-white-block-reclosable-poly-bags-1000-case?variant=53434409976176"
"PZ457","10x15 Clear Polypropylene Bags 1.5 Mil - 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","14.84000015258789","10-to-50-lb","true","848109037905","https://packrift.com/products/10x15-1-5-mil-clear-polypropylene-flat-bags-1000-case?variant=53473215086960"
"EN1007","10x15 Kraft Clasp Envelopes | 28lb Woven | Case of 500","Envelopes & Mailers","IN_STOCK","100","75-to-200","29.639999389648438","10-to-50-lb","true","50085227378984","https://packrift.com/products/10x15-kraft-clasp-envelopes-28lb-woven-paper-reusable-case-of-500?variant=53473343340912"
"AB222","10x15 Poly Bags on Roll | 2 Mil Pre-Opened | 1000ct","Bags - Poly","IN_STOCK","100","75-to-200","15.859999656677246","10-to-50-lb","true","841436044288","https://packrift.com/products/10x15-2-mil-pre-opened-poly-bags-on-roll-1000-pack?variant=53474502246768"
"PRR101515","10x15 Resealable Poly Bags 1.5 Mil - 1000ct","Bags - Poly","IN_STOCK","100","25-to-75","16.3799991607666","10-to-50-lb","true","848109053332","https://packrift.com/products/10x15-1-5-mil-clear-resealable-poly-bags-1000-case?variant=53475200827760"
"SLE10152WS","10x15x2 Expandable Ship-Lite Envelopes | 26 lb Paper","Envelopes & Mailers","IN_STOCK","100","75-to-200","7.900000095367432","1-to-10-lb","true","50047614438152","https://packrift.com/products/10x15x2-expandable-ship-lite-ae-envelopes-26-lb-reinforced-paper-case-of-100?variant=53473115767152"
"TYE10152WS","10x15x2 Expandable Tyvek Envelopes | White Self-Seal","Envelopes & Mailers","IN_STOCK","100","75-to-200","5.480000019073486","1-to-10-lb","true","50047614144503","https://packrift.com/products/10x15x2-white-tyvek-expandable-envelopes-tear-puncture-resistant-case-of-100?variant=53475268886896"
"PB180","10x16 1.5 Mil Clear Flat Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","16.34000015258789","10-to-50-lb","true","841436015509","https://packrift.com/products/10x16-1-5-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473151844720"
"PB516","10x17 2 Mil Clear Poly Bags | 1000 Case","Bags - Poly","IN_STOCK","100","25-to-75","23.200000762939453","10-to-50-lb","true","841436028455","https://packrift.com/products/10x17-2-mil-clear-flat-poly-bags-1000-count-case?variant=53473160921456"
"PBDK1017","10x17 Clear Doorknob Poly Bags 1.5 Mil | Case 1000","Bags - Poly","IN_STOCK","100","25-to-75","17.239999771118164","10-to-50-lb","true","848109054810","https://packrift.com/products/10-x-17-1-5-mil-clear-doorknob-poly-bags-case-of-1000?variant=53473002717552"
"PB2341","10x18 1 Mil Flat Poly Bags | FDA Food Safe | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","12.079999923706055","10-to-50-lb","true","848109010298","https://packrift.com/products/10-x-18-1-mil-clear-flat-poly-bags-1000-case-fda-compliant?variant=53473145553264"
"PB185","10x18 1.5 Mil Clear Flat Poly Bags | Case of 1000","Bags - Poly","IN_STOCK","100","25-to-75","18.139999389648438","10-to-50-lb","true","841436015516","https://packrift.com/products/10x18-1-5-mil-clear-flat-poly-bags-economical-protection-case-of-1000?variant=53473151877488"
"PB844","10x18 3 Mil Clear Flat Poly Bags - Case of 1000","Bags - Poly","IN_STOCK","100","75-to-200","35.959999084472656","10-to-50-lb","true","841436095211","https://packrift.com/products/10x18-3-mil-clear-flat-poly-bags-durable-fda-approved-case-of-1000?variant=53473187103088"
"PB8396","10x18"" 6 Mil Flat Poly Bags | Heavy-Duty Clear","Bags - Poly","IN_STOCK","100","75-to-200","65.80000305175781","50-plus-lb","true","841436096096","https://packrift.com/products/10x18-6-mil-clear-flat-poly-bags-heavy-duty-puncture-resistant-case-of-500?variant=53473208303984"
"PB16","10x2 1.5 Mil Clear Poly Bags | Food Safe | Case 1000","Bags - Poly","IN_STOCK","100","under-25","2.1600000858306885","1-to-10-lb","true","841436014892","https://packrift.com/products/10x2-1-5-mil-clear-flat-poly-bags-durable-food-storage-case-of-1000?variant=53473149157744"
"PB351","10x2 2 Mil Clear Flat Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","under-25","2.7799999713897705","1-to-10-lb","true","841436027175","https://packrift.com/products/10x2-2-mil-clear-flat-poly-bags-1000-case-durable-protection?variant=53473155940720"
"PB4095","10x20 2 Mil Reclosable Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","25-to-75","15.600000381469727","10-to-50-lb","true","848109050645","https://packrift.com/products/10x20-2-mil-clear-reclosable-poly-bags-500-case?variant=53474790211952"
"PB518","10x22 2 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","75-to-200","29.8799991607666","10-to-50-lb","true","841436028486","https://packrift.com/products/10-x-22-2-mil-clear-flat-poly-bags-1000-case-industrial-pack?variant=53473161019760"
"PB4162","10x22 3 Mil Clear Flat Poly Bags - 1000 Count","Bags - Poly","IN_STOCK","100","75-to-200","45.619998931884766","10-to-50-lb","true","848109051437","https://packrift.com/products/10x22-3-mil-clear-flat-poly-bags-durable-protection-case-of-1000?variant=53473187168624"
"PB187","10x24 1.5 Mil Clear Flat Poly Bags | Case of 1000","Bags - Poly","IN_STOCK","100","25-to-75","24.719999313354492","10-to-50-lb","true","841436015530","https://packrift.com/products/10x24-1-5-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473152074096"
"PB846","10x24 3 Mil Clear Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","75-to-200","48.47999954223633","10-to-50-lb","true","841436095235","https://packrift.com/products/10-x-24-3-mil-clear-flat-poly-bags-durable-food-grade-1000-case?variant=53473187234160"
"PB2207","10x3 1 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","under-25","2.1600000858306885","1-to-10-lb","true","841436093422","https://packrift.com/products/10x3-1-mil-clear-flat-poly-bags-economical-protection-case-of-1000?variant=53473140343152"
"PB2343","10x30 1 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","23.440000534057617","10-to-50-lb","true","841436093606","https://packrift.com/products/10x30-1-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473145684336"
"PB188","10x30 1.5 Mil Flat Poly Bags | FDA Approved | 1000/Case","Bags - Poly","IN_STOCK","100","75-to-200","30.5","10-to-50-lb","true","841436015547","https://packrift.com/products/10-x-30-1-5-mil-clear-flat-poly-bags-1000-case-fda-approved?variant=53473152106864"
"PB524","10x36 2 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","75-to-200","47.880001068115234","10-to-50-lb","true","841436028523","https://packrift.com/products/10x36-2-mil-clear-flat-poly-bags-1000-case?variant=53473161150832"
"PB848","10x36"" 3 Mil Clear Flat Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","75-to-200","36.439998626708984","10-to-50-lb","true","841436095259","https://packrift.com/products/10-x-36-3-mil-clear-flat-poly-bags-durable-protection-case-of-500?variant=53473187299696"
"M1031","10x3x1 White Corrugated Mailers | ECT-32-B | 50 Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","5.380000114440918","1-to-10-lb","true","841436088855","https://packrift.com/products/10x3x1-ect-32-b-white-corrugated-mailers-crush-resistant-50-bundle?variant=53475947348336"
"M1033","10x3x3 White Corrugated Mailers | ECT-32-B | 50-Count","Boxes - Mailers","IN_STOCK","100","25-to-75","8.720000267028809","1-to-10-lb","true","812578008476","https://packrift.com/products/10x3x3-ect-32-b-white-corrugated-mailers-crush-resistant-50-bundle?variant=53475947413872"
"PB10105","10x42 2 Mil Clear Flat Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","75-to-200","27.65999984741211","10-to-50-lb","true","841436094443","https://packrift.com/products/10x42-2-mil-clear-flat-poly-bags-500-case?variant=53473161249136"
"M1042K","10x4x2 Kraft Corrugated Mailers | ECT-32 | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","8.460000038146973","1-to-10-lb","true","841436040990","https://packrift.com/products/10x4x2-kraft-corrugated-mailers-ect-32-crush-resistant-50-bundle?variant=53473359987056"
"PB1585","10x4x20"" 2 Mil Gusseted Poly Bags | Clear LDPE","Bags - Poly","IN_STOCK","100","75-to-200","33.47999954223633","10-to-50-lb","true","841436038898","https://packrift.com/products/10x4x20-2-mil-gusseted-poly-bags-expandable-sides-case-of-1000?variant=53473287471472"
"M1043K","10x4x3 Kraft Corrugated Mailers ECT-32 - Bundle 50","Boxes - Mailers","IN_STOCK","100","25-to-75","10.140000343322754","10-to-50-lb","true","848109047850","https://packrift.com/products/10x4x3-ect-32-b-kraft-corrugated-mailers-crush-resistant-bundle-of-50?variant=53473363165552"
"M1043","10x4x3 White Corrugated Mailers | ECT-32-B | 50 Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","10.619999885559082","10-to-50-lb","true","812578008490","https://packrift.com/products/10x4x3-ect-32-b-white-corrugated-mailers-crush-resistant-bundle-of-50?variant=53475947479408"
"1044","10x4x4 Corrugated Boxes | ECT-32 Long Cartons","Boxes - Corrugated","IN_STOCK","100","under-25","4.199999809265137","1-to-10-lb","true","812578002849","https://packrift.com/products/10x4x4-ect-32-kraft-corrugated-long-boxes-25-pack-bundle?variant=53472886391152"
"M1044K","10x4x4 Kraft Corrugated Mailers | ECT-32 | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","12.199999809265137","10-to-50-lb","true","848109008745","https://packrift.com/products/10x4x4-ect-32-kraft-corrugated-mailers-crush-resistant-50-pack?variant=53473363198320"
"MFL1044K","10x4x4 Kraft Literature Mailer | Crush Resistant | 50 Pack","Boxes - Mailers","IN_STOCK","100","75-to-200","11.920000076293945","10-to-50-lb","true","848109055190","https://packrift.com/products/10x4x4-kraft-corrugated-literature-mailer-crush-resistant-50-pack?variant=53472981942640"
"M1044","10x4x4 White Corrugated Mailers | ECT-32 | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","12.5600004196167","10-to-50-lb","true","812578008506","https://packrift.com/products/10x4x4-white-corrugated-mailers-ect-32-crush-resistant-50-pack?variant=53475947512176"
"MFL1044","10x4x4 White Deluxe Literature Mailer | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","29","10-to-50-lb","true","841436052672","https://packrift.com/products/10x4x4-white-deluxe-literature-mailer-ect-32-b-corrugated-50-pack?variant=53472992526704"
"B82925PK","10x5 Bubble Lined Poly Mailers | 25 Pack | Packrift","Envelopes & Mailers","IN_STOCK","100","under-25","0.8199999928474426","sub-1-lb","true","841436070393","https://packrift.com/products/10-x-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack?variant=53442016444784"
"B829","10x5 Bubble Lined Poly Mailers | 250 Case | Packrift","Envelopes & Mailers","IN_STOCK","100","25-to-75","5.960000038146973","1-to-10-lb","true","771342218193","https://packrift.com/products/10x5-bubble-lined-poly-mailers-2-mil-white-250-case-pack?variant=53441909588336"
"B852SSR","10x5 Kraft Bubble Mailers Self-Seal #00 | 180-Pack","Envelopes & Mailers","IN_STOCK","100","25-to-75","6.760000228881836","1-to-10-lb","true","812578009619","https://packrift.com/products/10x5-kraft-self-seal-bubble-mailers-00-lightweight-protection-180-case?variant=53474247770480"
"B852SS","10x5 Kraft Self-Seal Bubble Mailers #00 | 250ct","Envelopes & Mailers","IN_STOCK","100","25-to-75","7.920000076293945","1-to-10-lb","true","841436023443","https://packrift.com/products/10x5-kraft-self-seal-bubble-mailers-00-lightweight-protection-250-case?variant=53474243936624"
"BGS104K","10x5x13 Kraft Paper Shopping Bags | Heavy-Duty | Case 250","Envelopes & Mailers","IN_STOCK","100","75-to-200","24.65999984741211","10-to-50-lb","true","804800120032","https://packrift.com/products/10x5x13-kraft-paper-shopping-bags-60lb-heavy-duty-square-bottom-case-of-250?variant=53474235089264"
"M1052","10x5x2 White Corrugated Mailers | ECT-32-B Crush Resistant","Boxes - Mailers","IN_STOCK","100","25-to-75","10.539999961853027","10-to-50-lb","true","841436088862","https://packrift.com/products/10x5x2-ect-32-b-white-corrugated-mailers-crush-resistant-50-bundle?variant=53475947577712"
"1054","10x5x4 Corrugated Boxes ECT-32 | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","5.5","1-to-10-lb","true","841436075015","https://packrift.com/products/10x5x4-ect-32-kraft-corrugated-boxes-ai-long-side-opening-bundle-of-25?variant=53472881213808"
"1055","10x5x5 Long Corrugated Boxes | ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.579999923706055","1-to-10-lb","true","841436048309","https://packrift.com/products/10x5x5-ect-32-kraft-corrugated-boxes-long-design-bundle-of-25?variant=53472881508720"
"B883","10x6 Nylon Reinforced Mailers | #0 Tear Resistant","Envelopes & Mailers","IN_STOCK","100","200-plus","29.31999969482422","10-to-50-lb","true","841436024297","https://packrift.com/products/10x6-0-nylon-reinforced-mailers-tear-resistant-shipping-bags-case-of-1000?variant=53474352857456"
"B853WSS","10x6 White Self-Seal Bubble Mailers #0 | 250/Case","Envelopes & Mailers","IN_STOCK","100","25-to-75","10.960000038146973","10-to-50-lb","true","841436023535","https://packrift.com/products/10x6-white-0-self-seal-bubble-mailers-lightweight-protection-case-of-250?variant=53475999482224"
"M1062","10x6x2 White Corrugated Mailers ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","11.640000343322754","10-to-50-lb","true","841436088893","https://packrift.com/products/10x6x2-ect-32-b-white-corrugated-mailers-crush-resistant-50-pack?variant=53475947708784"
"PB1669","10x6x24 3 Mil Gusseted Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","75-to-200","38.86000061035156","10-to-50-lb","true","841436097772","https://packrift.com/products/10x6x24-3-mil-gusseted-poly-bags-expandable-storage-case-of-500?variant=53473290256752"
"1063","10x6x3 Corrugated Boxes | ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.440000057220459","1-to-10-lb","true","848109006130","https://packrift.com/products/10x6x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-count-bundle?variant=53472879837552"
"PB1592","10x6x30"" 2 Mil Gusseted Poly Bags | Clear LDPE","Bags - Poly","IN_STOCK","100","75-to-200","28.440000534057617","10-to-50-lb","true","841436038942","https://packrift.com/products/10x6x30-2-mil-gusseted-poly-bags-expandable-storage-case-of-500?variant=53473287635312"
"1064","10x6x4 Corrugated Boxes ECT-32 | Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.860000133514404","1-to-10-lb","true","812578007325","https://packrift.com/products/10x6x4-ect-32-kraft-corrugated-boxes-ai-reliable-strength-bundle-of-25?variant=53472878788976"
"1065","10x6x5 Corrugated Boxes ECT-32 | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","6.099999904632568","1-to-10-lb","true","841436071130","https://packrift.com/products/10x6x5-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472878920048"
"T10657INNER","10x6x57 Telescoping Inner Boxes ECT-32 | Packrift","Boxes - Corrugated","IN_STOCK","100","75-to-200","22.78499984741211","10-to-50-lb","true","848109003153","https://packrift.com/products/10x6x57-ect-32-telescoping-inner-boxes-adjustable-tall-cartons-bundle-of-15?variant=53445492801904"
"1066","10x6x6 Corrugated Boxes | ECT-32 Kraft | 25 Pack","Boxes - Corrugated","IN_STOCK","100","under-25","7.739999771118164","1-to-10-lb","true","812578007332","https://packrift.com/products/10x6x6-ect-32-kraft-long-corrugated-boxes-25-bundle?variant=53472879935856"
"1073","10x7x3 ECT-32 Kraft Corrugated Boxes | Shallow Depth","Boxes - Corrugated","IN_STOCK","100","under-25","6.5","1-to-10-lb","true","848109006147","https://packrift.com/products/10x7x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472877314416"
"M1073K","10x7x3 Kraft Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","16.780000686645508","10-to-50-lb","true","841436052641","https://packrift.com/products/10x7x3-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50?variant=53473366540656"
"1074","10x7x4 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","7.260000228881836","1-to-10-lb","true","841436048316","https://packrift.com/products/10x7x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack?variant=53472877379952"
"1075","10x7x5 ECT-32 Corrugated Boxes | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","7.920000076293945","1-to-10-lb","true","812578002856","https://packrift.com/products/10x7x5-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack?variant=53472877445488"
"1077","10x7x7 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","8.640000343322754","1-to-10-lb","true","812578002863","https://packrift.com/products/10x7x7-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25?variant=53472877543792"
"1079","10x7x9 Corrugated Boxes ECT-32 | Bulk Shipping Cartons","Boxes - Corrugated","IN_STOCK","100","25-to-75","10.579999923706055","10-to-50-lb","true","841436085977","https://packrift.com/products/10x7x9-ect-32-kraft-corrugated-boxes-bundle-of-25?variant=53472876888432"
"MFL1081K","10x8x1.5 Kraft Literature Mailer | Crush-Proof | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","11.739999771118164","10-to-50-lb","true","841436052719","https://packrift.com/products/10x8x1-5-kraft-corrugated-literature-mailer-crush-resistant-50-pack?variant=53472982008176"
"10810","10x8x10 Corrugated Boxes ECT-32 | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","12.319999694824219","10-to-50-lb","true","841436087377","https://packrift.com/products/10x8x10-ect-32-kraft-corrugated-boxes-bulk-25-pack-shipping?variant=53472873808240"
"10812","10x8x12 Corrugated Boxes ECT-32 | Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","13.460000038146973","10-to-50-lb","true","841436005173","https://packrift.com/products/10x8x12-ect-32-kraft-corrugated-boxes-ai-flat-ship-storage-25-pack?variant=53472865059184"
"PB1593","10x8x16"" 2 Mil Gusseted Poly Bags | Packrift","Bags - Poly","IN_STOCK","100","25-to-75","17.239999771118164","10-to-50-lb","true","841436097390","https://packrift.com/products/10x8x16-2-mil-gusseted-poly-bags-expandable-sides-case-of-500?variant=53473287668080"
"1082","10x8x2 Corrugated Boxes ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","6.639999866485596","1-to-10-lb","true","848109005997","https://packrift.com/products/10x8x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472873513328"
"M1082","10x8x2 White Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","17.200000762939453","10-to-50-lb","true","841436049382","https://packrift.com/products/10x8x2-ect-32-b-white-corrugated-mailers-crush-resistant-bundle-of-50?variant=53475948003696"
"PB1595","10x8x20 2 Mil Gusseted Poly Bags | Clear LDPE","Bags - Poly","IN_STOCK","100","25-to-75","19.84000015258789","10-to-50-lb","true","841436038959","https://packrift.com/products/10x8x20-2-mil-gusseted-poly-bags-clear-expandable-storage-case-of-500?variant=53473287733616"
"PB1725","10x8x20"" 3 Mil Gusseted Poly Bags | 500 Count","Bags - Poly","IN_STOCK","100","75-to-200","32.29999923706055","10-to-50-lb","true","841436043830","https://packrift.com/products/10x8x20-3-mil-gusseted-poly-bags-expandable-storage-case-of-500?variant=53473290289520"
"PB1600","10x8x24 2 Mil Gusseted Poly Bags | 500 Count","Bags - Poly","IN_STOCK","100","75-to-200","25.18000030517578","10-to-50-lb","true","841436038966","https://packrift.com/products/10x8x24-2-mil-gusseted-poly-bags-expandable-sides-case-of-500?variant=53473287864688"
"1083","10x8x3 Corrugated Boxes ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","7.579999923706055","1-to-10-lb","true","841436048323","https://packrift.com/products/10x8x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472875708784"
"ML1083","10x8x3 White Literature Mailers | ECT-32-B Corrugated","Boxes - Mailers","IN_STOCK","100","25-to-75","14.25","10-to-50-lb","true","841436089906","https://packrift.com/products/10x8x3-white-corrugated-literature-mailers-self-seal-50-pack?variant=53475964977520"
"1084","10x8x4 Corrugated Boxes ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","8.420000076293945","1-to-10-lb","true","812578002870","https://packrift.com/products/10x8x4-ect-32-kraft-corrugated-boxes-shallow-shipping-bundle-of-25?variant=53472875774320"
"M1084","10x8x4 White Corrugated Mailers | ECT-32 | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","23.739999771118164","10-to-50-lb","true","841436052498","https://packrift.com/products/10x8x4-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack?variant=53475948200304"
"1085","10x8x5 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","9.34000015258789","1-to-10-lb","true","812578002887","https://packrift.com/products/10x8x5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack?variant=53472875839856"
"1086","10x8x6 Corrugated Boxes ECT-32 | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","9.619999885559082","1-to-10-lb","true","812578002894","https://packrift.com/products/10x8x6-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472873578864"
"HD1086DW","10x8x6 Double Wall Corrugated Boxes | ECT-48 Heavy Duty","Boxes - Corrugated","IN_STOCK","100","25-to-75","8.479499816894531","1-to-10-lb","true","841436097215","https://packrift.com/products/10x8x6-heavy-duty-double-wall-boxes-ect-48-kraft-bundle-of-15?variant=53472873742704"
"HD1086","10x8x6 Heavy-Duty Corrugated Boxes | ECT-44 | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","12.5600004196167","10-to-50-lb","true","841436007665","https://packrift.com/products/10x8x6-ect-44-heavy-duty-kraft-corrugated-boxes-bundle-of-25?variant=53472873677168"
"MD1086","10x8x6 Multi-Depth Corrugated Boxes | ECT-32 Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","9.539999961853027","1-to-10-lb","true","848109044897","https://packrift.com/products/10x8x6-multi-depth-corrugated-boxes-ect-32-kraft-25-pack?variant=53472873644400"
"1086W","10x8x6 White Corrugated Boxes | ECT-32 Single Wall | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","9.479999542236328","1-to-10-lb","true","812578001545","https://packrift.com/products/10x8x6-white-corrugated-boxes-ect-32-single-wall-25-pack-bundle?variant=53472875938160"
"1087","10x8x7 Corrugated Boxes | ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","10.9399995803833","10-to-50-lb","true","812578002900","https://packrift.com/products/10x8x7-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472876003696"
"1088","10x8x8 Corrugated Boxes ECT-32 | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","10.779999732971191","10-to-50-lb","true","812578002917","https://packrift.com/products/10x8x8-ect-32-kraft-corrugated-boxes-25-pack-bulk?variant=53472876069232"
